commodity,period,prices,region,season,timeslice,units_prices,year
res.lighting,Peak,0.11390000000,UK,S,10,0,2040
res.other,Peak,2.55210000000,UK,S,10,0,2040
res.space-heat.existing-average,Peak,1.82910000000,UK,S,10,0,2040
res.space-heat.new-average,Peak,1.78650000000,UK,S,10,0,2040
res.hot-water.existing-average,Peak,1.78650000000,UK,S,10,0,2040
elc,Evening,57.16670000000,UK,S,11,43.34267522,2040
nga,Evening,11.08330000000,UK,S,11,12.552,2040
oil,Evening,19.79440000000,UK,S,11,19.7944343,2040
hco,Evening,16.74800000000,UK,S,11,19.7944343,2040
wood,Evening,12.69270000000,UK,S,11,10.019,2040
hydrogen,Evening,105.01680000000,UK,S,11,105.016835,2040
biomass,Evening,12.69270000000,UK,S,11,10.019,2040
kerosene,Evening,16.67410000000,UK,S,11,18.21616657,2040
pellets,Evening,16.66670000000,UK,S,11,20.58703511,2040
res.cooking.other,Evening,3.64990000000,UK,S,11,0,2040
res.cooking.hobs,Evening,3.19510000000,UK,S,11,0,2040
res.cooking.ovens,Evening,2.69830000000,UK,S,11,0,2040
res.consumer-electronics.tv,Evening,7.50910000000,UK,S,11,0,2040
res.freezers,Evening,3.79100000000,UK,S,11,0,2040
res.computers,Evening,12.78620000000,UK,S,11,0,2040
res.refrigerators,Evening,4.59160000000,UK,S,11,0,2040
res.lighting,Evening,0.15180000000,UK,S,11,0,2040
res.other,Evening,3.40280000000,UK,S,11,0,2040
res.wet.appliances,Evening,11.49830000000,UK,S,11,0,2040
res.space-heat.existing-average,Evening,2.43880000000,UK,S,11,0,2040
res.space-heat.new-average,Evening,2.38200000000,UK,S,11,0,2040
res.hot-water.existing-average,Evening,2.38200000000,UK,S,11,0,2040
elc,Night,57.16670000000,UK,A,12,43.34267522,2040
nga,Night,11.08330000000,UK,A,12,12.552,2040
oil,Night,19.79440000000,UK,A,12,19.7944343,2040
hco,Night,16.74800000000,UK,A,12,19.7944343,2040
wood,Night,12.69270000000,UK,A,12,10.019,2040
hydrogen,Night,105.01680000000,UK,A,12,105.016835,2040
biomass,Night,12.69270000000,UK,A,12,10.019,2040
kerosene,Night,16.67410000000,UK,A,12,18.21616657,2040
pellets,Night,16.66670000000,UK,A,12,20.58703511,2040
res.cooking.other,Night,6.38730000000,UK,A,12,0,2040
res.cooking.hobs,Night,5.59140000000,UK,A,12,0,2040
res.cooking.ovens,Night,4.72200000000,UK,A,12,0,2040
res.consumer-electronics.tv,Night,13.14100000000,UK,A,12,0,2040
res.freezers,Night,6.63430000000,UK,A,12,0,2040
res.computers,Night,22.37590000000,UK,A,12,0,2040
res.refrigerators,Night,8.03530000000,UK,A,12,0,2040
res.lighting,Night,0.26570000000,UK,A,12,0,2040
res.other,Night,5.95490000000,UK,A,12,0,2040
res.wet.appliances,Night,20.12210000000,UK,A,12,0,2040
res.space-heat.existing-average,Night,4.26790000000,UK,A,12,0,2040
res.space-heat.new-average,Night,4.16840000000,UK,A,12,0,2040
res.hot-water.existing-average,Night,4.16840000000,UK,A,12,0,2040
elc,Day,57.16670000000,UK,A,13,43.34267522,2040
nga,Day,11.08330000000,UK,A,13,12.552,2040
oil,Day,19.79440000000,UK,A,13,19.7944343,2040
hco,Day,16.74800000000,UK,A,13,19.7944343,2040
wood,Day,12.69270000000,UK,A,13,10.019,2040
hydrogen,Day,105.01680000000,UK,A,13,105.016835,2040
biomass,Day,12.69270000000,UK,A,13,10.019,2040
kerosene,Day,16.67410000000,UK,A,13,18.21616657,2040
pellets,Day,16.66670000000,UK,A,13,20.58703511,2040
res.cooking.other,Day,9.12470000000,UK,A,13,0,2040
res.cooking.hobs,Day,7.98780000000,UK,A,13,0,2040
res.cooking.ovens,Day,6.74570000000,UK,A,13,0,2040
res.consumer-electronics.tv,Day,18.77280000000,UK,A,13,0,2040
res.freezers,Day,9.47760000000,UK,A,13,0,2040
res.computers,Day,31.96560000000,UK,A,13,0,2040
res.refrigerators,Day,11.47900000000,UK,A,13,0,2040
res.lighting,Day,0.37960000000,UK,A,13,0,2040
res.other,Day,8.50690000000,UK,A,13,0,2040
res.wet.appliances,Day,28.74580000000,UK,A,13,0,2040
res.space-heat.existing-average,Day,6.09700000000,UK,A,13,0,2040
res.space-heat.new-average,Day,5.95490000000,UK,A,13,0,2040
res.hot-water.existing-average,Day,5.95490000000,UK,A,13,0,2040
elc,Peak,57.16670000000,UK,A,14,43.34267522,2040
nga,Peak,11.08330000000,UK,A,14,12.552,2040
oil,Peak,19.79440000000,UK,A,14,19.7944343,2040
hco,Peak,16.74800000000,UK,A,14,19.7944343,2040
wood,Peak,12.69270000000,UK,A,14,10.019,2040
hydrogen,Peak,105.01680000000,UK,A,14,105.016835,2040
biomass,Peak,12.69270000000,UK,A,14,10.019,2040
kerosene,Peak,16.67410000000,UK,A,14,18.21616657,2040
pellets,Peak,16.66670000000,UK,A,14,20.58703511,2040
res.cooking.other,Peak,2.73740000000,UK,A,14,0,2040
res.cooking.hobs,Peak,2.39630000000,UK,A,14,0,2040
res.cooking.ovens,Peak,2.02370000000,UK,A,14,0,2040
res.consumer-electronics.tv,Peak,5.63180000000,UK,A,14,0,2040
res.freezers,Peak,2.84330000000,UK,A,14,0,2040
res.computers,Peak,9.58970000000,UK,A,14,0,2040
res.refrigerators,Peak,3.44370000000,UK,A,14,0,2040
res.lighting,Peak,0.11390000000,UK,A,14,0,2040
res.other,Peak,2.55210000000,UK,A,14,0,2040
res.space-heat.existing-average,Peak,1.82910000000,UK,A,14,0,2040
res.space-heat.new-average,Peak,1.78650000000,UK,A,14,0,2040
res.hot-water.existing-average,Peak,1.78650000000,UK,A,14,0,2040
elc,Evening,57.16670000000,UK,A,15,43.34267522,2040
nga,Evening,11.08330000000,UK,A,15,12.552,2040
oil,Evening,19.79440000000,UK,A,15,19.7944343,2040
hco,Evening,16.74800000000,UK,A,15,19.7944343,2040
wood,Evening,12.69270000000,UK,A,15,10.019,2040
hydrogen,Evening,105.01680000000,UK,A,15,105.016835,2040
biomass,Evening,12.69270000000,UK,A,15,10.019,2040
kerosene,Evening,16.67410000000,UK,A,15,18.21616657,2040
pellets,Evening,16.66670000000,UK,A,15,20.58703511,2040
res.cooking.other,Evening,3.64990000000,UK,A,15,0,2040
res.cooking.hobs,Evening,3.19510000000,UK,A,15,0,2040
res.cooking.ovens,Evening,2.69830000000,UK,A,15,0,2040
res.consumer-electronics.tv,Evening,7.50910000000,UK,A,15,0,2040
res.freezers,Evening,3.79100000000,UK,A,15,0,2040
res.computers,Evening,12.78620000000,UK,A,15,0,2040
res.refrigerators,Evening,4.59160000000,UK,A,15,0,2040
res.lighting,Evening,0.15180000000,UK,A,15,0,2040
res.other,Evening,3.40280000000,UK,A,15,0,2040
res.wet.appliances,Evening,11.49830000000,UK,A,15,0,2040
res.space-heat.existing-average,Evening,2.43880000000,UK,A,15,0,2040
res.space-heat.new-average,Evening,2.38200000000,UK,A,15,0,2040
res.hot-water.existing-average,Evening,2.38200000000,UK,A,15,0,2040
elc,Night,57.16670000000,UK,W,0,43.34267522,2045
nga,Night,11.08330000000,UK,W,0,12.552,2045
oil,Night,19.79440000000,UK,W,0,19.7944343,2045
hco,Night,16.74800000000,UK,W,0,19.7944343,2045
wood,Night,12.69270000000,UK,W,0,10.019,2045
hydrogen,Night,105.01680000000,UK,W,0,105.016835,2045
biomass,Night,12.69270000000,UK,W,0,10.019,2045
kerosene,Night,16.67410000000,UK,W,0,18.21616657,2045
pellets,Night,16.66670000000,UK,W,0,20.58703511,2045
res.cooking.other,Night,6.38730000000,UK,W,0,0,2045
res.cooking.hobs,Night,5.60500000000,UK,W,0,0,2045
res.cooking.ovens,Night,4.72990000000,UK,W,0,0,2045
res.consumer-electronics.tv,Night,13.14100000000,UK,W,0,0,2045
res.freezers,Night,6.61490000000,UK,W,0,0,2045
res.computers,Night,22.37590000000,UK,W,0,0,2045
res.refrigerators,Night,8.02500000000,UK,W,0,0,2045
res.lighting,Night,0.26410000000,UK,W,0,0,2045
res.other,Night,5.95490000000,UK,W,0,0,2045
res.wet.appliances,Night,20.12210000000,UK,W,0,0,2045
res.space-heat.existing-average,Night,4.24390000000,UK,W,0,0,2045
res.space-heat.new-average,Night,4.16840000000,UK,W,0,0,2045
res.hot-water.existing-average,Night,4.16840000000,UK,W,0,0,2045
elc,Day,57.16670000000,UK,W,1,43.34267522,2045
nga,Day,11.08330000000,UK,W,1,12.552,2045
oil,Day,19.79440000000,UK,W,1,19.7944343,2045
hco,Day,16.74800000000,UK,W,1,19.7944343,2045
wood,Day,12.69270000000,UK,W,1,10.019,2045
hydrogen,Day,105.01680000000,UK,W,1,105.016835,2045
biomass,Day,12.69270000000,UK,W,1,10.019,2045
kerosene,Day,16.67410000000,UK,W,1,18.21616657,2045
pellets,Day,16.66670000000,UK,W,1,20.58703511,2045
res.cooking.other,Day,9.12470000000,UK,W,1,0,2045
res.cooking.hobs,Day,8.00720000000,UK,W,1,0,2045
res.cooking.ovens,Day,6.75690000000,UK,W,1,0,2045
res.consumer-electronics.tv,Day,18.77280000000,UK,W,1,0,2045
res.freezers,Day,9.44990000000,UK,W,1,0,2045
res.computers,Day,31.96560000000,UK,W,1,0,2045
res.refrigerators,Day,11.46420000000,UK,W,1,0,2045
res.lighting,Day,0.37730000000,UK,W,1,0,2045
res.other,Day,8.50690000000,UK,W,1,0,2045
res.wet.appliances,Day,28.74580000000,UK,W,1,0,2045
res.space-heat.existing-average,Day,6.06270000000,UK,W,1,0,2045
res.space-heat.new-average,Day,5.95490000000,UK,W,1,0,2045
res.hot-water.existing-average,Day,5.95490000000,UK,W,1,0,2045
elc,Peak,57.16670000000,UK,W,2,43.34267522,2045
nga,Peak,11.08330000000,UK,W,2,12.552,2045
oil,Peak,19.79440000000,UK,W,2,19.7944343,2045
hco,Peak,16.74800000000,UK,W,2,19.7944343,2045
wood,Peak,12.69270000000,UK,W,2,10.019,2045
hydrogen,Peak,105.01680000000,UK,W,2,105.016835,2045
biomass,Peak,12.69270000000,UK,W,2,10.019,2045
kerosene,Peak,16.67410000000,UK,W,2,18.21616657,2045
pellets,Peak,16.66670000000,UK,W,2,20.58703511,2045
res.cooking.other,Peak,2.73740000000,UK,W,2,0,2045
res.cooking.hobs,Peak,2.40220000000,UK,W,2,0,2045
res.cooking.ovens,Peak,2.02710000000,UK,W,2,0,2045
res.consumer-electronics.tv,Peak,5.63180000000,UK,W,2,0,2045
res.freezers,Peak,2.83500000000,UK,W,2,0,2045
res.computers,Peak,9.58970000000,UK,W,2,0,2045
res.refrigerators,Peak,3.43930000000,UK,W,2,0,2045
res.lighting,Peak,0.11320000000,UK,W,2,0,2045
res.other,Peak,2.55210000000,UK,W,2,0,2045
res.space-heat.existing-average,Peak,1.81880000000,UK,W,2,0,2045
res.space-heat.new-average,Peak,1.78650000000,UK,W,2,0,2045
res.hot-water.existing-average,Peak,1.78650000000,UK,W,2,0,2045
elc,Evening,57.16670000000,UK,W,3,43.34267522,2045
nga,Evening,11.08330000000,UK,W,3,12.552,2045
oil,Evening,19.79440000000,UK,W,3,19.7944343,2045
hco,Evening,16.74800000000,UK,W,3,19.7944343,2045
wood,Evening,12.69270000000,UK,W,3,10.019,2045
hydrogen,Evening,105.01680000000,UK,W,3,105.016835,2045
biomass,Evening,12.69270000000,UK,W,3,10.019,2045
kerosene,Evening,16.67410000000,UK,W,3,18.21616657,2045
pellets,Evening,16.66670000000,UK,W,3,20.58703511,2045
res.cooking.other,Evening,3.64990000000,UK,W,3,0,2045
res.cooking.hobs,Evening,3.20290000000,UK,W,3,0,2045
res.cooking.ovens,Evening,2.70280000000,UK,W,3,0,2045
res.consumer-electronics.tv,Evening,7.50910000000,UK,W,3,0,2045
res.freezers,Evening,3.77990000000,UK,W,3,0,2045
res.computers,Evening,12.78620000000,UK,W,3,0,2045
res.refrigerators,Evening,4.58570000000,UK,W,3,0,2045
res.lighting,Evening,0.15090000000,UK,W,3,0,2045
res.other,Evening,3.40280000000,UK,W,3,0,2045
res.wet.appliances,Evening,11.49830000000,UK,W,3,0,2045
res.space-heat.existing-average,Evening,2.42510000000,UK,W,3,0,2045
res.space-heat.new-average,Evening,2.38200000000,UK,W,3,0,2045
res.hot-water.existing-average,Evening,2.38200000000,UK,W,3,0,2045
elc,Night,57.16670000000,UK,P,4,43.34267522,2045
nga,Night,11.08330000000,UK,P,4,12.552,2045
oil,Night,19.79440000000,UK,P,4,19.7944343,2045
hco,Night,16.74800000000,UK,P,4,19.7944343,2045
wood,Night,12.69270000000,UK,P,4,10.019,2045
hydrogen,Night,105.01680000000,UK,P,4,105.016835,2045
biomass,Night,12.69270000000,UK,P,4,10.019,2045
kerosene,Night,16.67410000000,UK,P,4,18.21616657,2045
pellets,Night,16.66670000000,UK,P,4,20.58703511,2045
res.cooking.other,Night,6.38730000000,UK,P,4,0,2045
res.cooking.hobs,Night,5.60500000000,UK,P,4,0,2045
res.cooking.ovens,Night,4.72990000000,UK,P,4,0,2045
res.consumer-electronics.tv,Night,13.14100000000,UK,P,4,0,2045
res.freezers,Night,6.61490000000,UK,P,4,0,2045
res.computers,Night,22.37590000000,UK,P,4,0,2045
res.refrigerators,Night,8.02500000000,UK,P,4,0,2045
res.lighting,Night,0.26410000000,UK,P,4,0,2045
res.other,Night,5.95490000000,UK,P,4,0,2045
res.wet.appliances,Night,20.12210000000,UK,P,4,0,2045
res.space-heat.existing-average,Night,4.24390000000,UK,P,4,0,2045
res.space-heat.new-average,Night,4.16840000000,UK,P,4,0,2045
res.hot-water.existing-average,Night,4.16840000000,UK,P,4,0,2045
elc,Day,57.16670000000,UK,P,5,43.34267522,2045
nga,Day,11.08330000000,UK,P,5,12.552,2045
oil,Day,19.79440000000,UK,P,5,19.7944343,2045
hco,Day,16.74800000000,UK,P,5,19.7944343,2045
wood,Day,12.69270000000,UK,P,5,10.019,2045
hydrogen,Day,105.01680000000,UK,P,5,105.016835,2045
biomass,Day,12.69270000000,UK,P,5,10.019,2045
kerosene,Day,16.67410000000,UK,P,5,18.21616657,2045
pellets,Day,16.66670000000,UK,P,5,20.58703511,2045
res.cooking.other,Day,9.12470000000,UK,P,5,0,2045
res.cooking.hobs,Day,8.00720000000,UK,P,5,0,2045
res.cooking.ovens,Day,6.75690000000,UK,P,5,0,2045
res.consumer-electronics.tv,Day,18.77280000000,UK,P,5,0,2045
res.freezers,Day,9.44990000000,UK,P,5,0,2045
res.computers,Day,31.96560000000,UK,P,5,0,2045
res.refrigerators,Day,11.46420000000,UK,P,5,0,2045
res.lighting,Day,0.37730000000,UK,P,5,0,2045
res.other,Day,8.50690000000,UK,P,5,0,2045
res.wet.appliances,Day,28.74580000000,UK,P,5,0,2045
res.space-heat.existing-average,Day,6.06270000000,UK,P,5,0,2045
res.space-heat.new-average,Day,5.95490000000,UK,P,5,0,2045
res.hot-water.existing-average,Day,5.95490000000,UK,P,5,0,2045
elc,Peak,57.16670000000,UK,P,6,43.34267522,2045
nga,Peak,11.08330000000,UK,P,6,12.552,2045
oil,Peak,19.79440000000,UK,P,6,19.7944343,2045
hco,Peak,16.74800000000,UK,P,6,19.7944343,2045
wood,Peak,12.69270000000,UK,P,6,10.019,2045
hydrogen,Peak,105.01680000000,UK,P,6,105.016835,2045
biomass,Peak,12.69270000000,UK,P,6,10.019,2045
kerosene,Peak,16.67410000000,UK,P,6,18.21616657,2045
pellets,Peak,16.66670000000,UK,P,6,20.58703511,2045
res.cooking.other,Peak,2.73740000000,UK,P,6,0,2045
res.cooking.hobs,Peak,2.40220000000,UK,P,6,0,2045
res.cooking.ovens,Peak,2.02710000000,UK,P,6,0,2045
res.consumer-electronics.tv,Peak,5.63180000000,UK,P,6,0,2045
res.freezers,Peak,2.83500000000,UK,P,6,0,2045
res.computers,Peak,9.58970000000,UK,P,6,0,2045
res.refrigerators,Peak,3.43930000000,UK,P,6,0,2045
res.lighting,Peak,0.11320000000,UK,P,6,0,2045
res.other,Peak,2.55210000000,UK,P,6,0,2045
res.space-heat.existing-average,Peak,1.81880000000,UK,P,6,0,2045
res.space-heat.new-average,Peak,1.78650000000,UK,P,6,0,2045
res.hot-water.existing-average,Peak,1.78650000000,UK,P,6,0,2045
elc,Evening,57.16670000000,UK,P,7,43.34267522,2045
nga,Evening,11.08330000000,UK,P,7,12.552,2045
oil,Evening,19.79440000000,UK,P,7,19.7944343,2045
hco,Evening,16.74800000000,UK,P,7,19.7944343,2045
wood,Evening,12.69270000000,UK,P,7,10.019,2045
hydrogen,Evening,105.01680000000,UK,P,7,105.016835,2045
biomass,Evening,12.69270000000,UK,P,7,10.019,2045
kerosene,Evening,16.67410000000,UK,P,7,18.21616657,2045
pellets,Evening,16.66670000000,UK,P,7,20.58703511,2045
res.cooking.other,Evening,3.64990000000,UK,P,7,0,2045
res.cooking.hobs,Evening,3.20290000000,UK,P,7,0,2045
res.cooking.ovens,Evening,2.70280000000,UK,P,7,0,2045
res.consumer-electronics.tv,Evening,7.50910000000,UK,P,7,0,2045
res.freezers,Evening,3.77990000000,UK,P,7,0,2045
res.computers,Evening,12.78620000000,UK,P,7,0,2045
res.refrigerators,Evening,4.58570000000,UK,P,7,0,2045
res.lighting,Evening,0.15090000000,UK,P,7,0,2045
res.other,Evening,3.40280000000,UK,P,7,0,2045
res.wet.appliances,Evening,11.49830000000,UK,P,7,0,2045
res.space-heat.existing-average,Evening,2.42510000000,UK,P,7,0,2045
res.space-heat.new-average,Evening,2.38200000000,UK,P,7,0,2045
res.hot-water.existing-average,Evening,2.38200000000,UK,P,7,0,2045
elc,Night,57.16670000000,UK,S,8,43.34267522,2045
nga,Night,11.08330000000,UK,S,8,12.552,2045
oil,Night,19.79440000000,UK,S,8,19.7944343,2045
hco,Night,16.74800000000,UK,S,8,19.7944343,2045
wood,Night,12.69270000000,UK,S,8,10.019,2045
hydrogen,Night,105.01680000000,UK,S,8,105.016835,2045
biomass,Night,12.69270000000,UK,S,8,10.019,2045
kerosene,Night,16.67410000000,UK,S,8,18.21616657,2045
pellets,Night,16.66670000000,UK,S,8,20.58703511,2045
res.cooking.other,Night,6.38730000000,UK,S,8,0,2045
res.cooking.hobs,Night,5.60500000000,UK,S,8,0,2045
res.cooking.ovens,Night,4.72990000000,UK,S,8,0,2045
res.consumer-electronics.tv,Night,13.14100000000,UK,S,8,0,2045
res.freezers,Night,6.61490000000,UK,S,8,0,2045
res.computers,Night,22.37590000000,UK,S,8,0,2045
res.refrigerators,Night,8.02500000000,UK,S,8,0,2045
res.lighting,Night,0.26410000000,UK,S,8,0,2045
res.other,Night,5.95490000000,UK,S,8,0,2045
res.wet.appliances,Night,20.12210000000,UK,S,8,0,2045
res.space-heat.existing-average,Night,4.24390000000,UK,S,8,0,2045
res.space-heat.new-average,Night,4.16840000000,UK,S,8,0,2045
res.hot-water.existing-average,Night,4.16840000000,UK,S,8,0,2045
elc,Day,57.16670000000,UK,S,9,43.34267522,2045
nga,Day,11.08330000000,UK,S,9,12.552,2045
oil,Day,19.79440000000,UK,S,9,19.7944343,2045
hco,Day,16.74800000000,UK,S,9,19.7944343,2045
wood,Day,12.69270000000,UK,S,9,10.019,2045
hydrogen,Day,105.01680000000,UK,S,9,105.016835,2045
biomass,Day,12.69270000000,UK,S,9,10.019,2045
kerosene,Day,16.67410000000,UK,S,9,18.21616657,2045
pellets,Day,16.66670000000,UK,S,9,20.58703511,2045
res.cooking.other,Day,9.12470000000,UK,S,9,0,2045
res.cooking.hobs,Day,8.00720000000,UK,S,9,0,2045
res.cooking.ovens,Day,6.75690000000,UK,S,9,0,2045
res.consumer-electronics.tv,Day,18.77280000000,UK,S,9,0,2045
res.freezers,Day,9.44990000000,UK,S,9,0,2045
res.computers,Day,31.96560000000,UK,S,9,0,2045
res.refrigerators,Day,11.46420000000,UK,S,9,0,2045
res.lighting,Day,0.37730000000,UK,S,9,0,2045
res.other,Day,8.50690000000,UK,S,9,0,2045
res.wet.appliances,Day,28.74580000000,UK,S,9,0,2045
res.space-heat.existing-average,Day,6.06270000000,UK,S,9,0,2045
res.space-heat.new-average,Day,5.95490000000,UK,S,9,0,2045
res.hot-water.existing-average,Day,5.95490000000,UK,S,9,0,2045
elc,Peak,57.16670000000,UK,S,10,43.34267522,2045
nga,Peak,11.08330000000,UK,S,10,12.552,2045
oil,Peak,19.79440000000,UK,S,10,19.7944343,2045
hco,Peak,16.74800000000,UK,S,10,19.7944343,2045
wood,Peak,12.69270000000,UK,S,10,10.019,2045
hydrogen,Peak,105.01680000000,UK,S,10,105.016835,2045
biomass,Peak,12.69270000000,UK,S,10,10.019,2045
kerosene,Peak,16.67410000000,UK,S,10,18.21616657,2045
pellets,Peak,16.66670000000,UK,S,10,20.58703511,2045
res.cooking.other,Peak,2.73740000000,UK,S,10,0,2045
res.cooking.hobs,Peak,2.40220000000,UK,S,10,0,2045
res.cooking.ovens,Peak,2.02710000000,UK,S,10,0,2045
res.consumer-electronics.tv,Peak,5.63180000000,UK,S,10,0,2045
res.freezers,Peak,2.83500000000,UK,S,10,0,2045
res.computers,Peak,9.58970000000,UK,S,10,0,2045
res.refrigerators,Peak,3.43930000000,UK,S,10,0,2045
res.lighting,Peak,0.11320000000,UK,S,10,0,2045
res.other,Peak,2.55210000000,UK,S,10,0,2045
res.space-heat.existing-average,Peak,1.81880000000,UK,S,10,0,2045
res.space-heat.new-average,Peak,1.78650000000,UK,S,10,0,2045
res.hot-water.existing-average,Peak,1.78650000000,UK,S,10,0,2045
elc,Evening,57.16670000000,UK,S,11,43.34267522,2045
nga,Evening,11.08330000000,UK,S,11,12.552,2045
oil,Evening,19.79440000000,UK,S,11,19.7944343,2045
hco,Evening,16.74800000000,UK,S,11,19.7944343,2045
wood,Evening,12.69270000000,UK,S,11,10.019,2045
hydrogen,Evening,105.01680000000,UK,S,11,105.016835,2045
biomass,Evening,12.69270000000,UK,S,11,10.019,2045
kerosene,Evening,16.67410000000,UK,S,11,18.21616657,2045
pellets,Evening,16.66670000000,UK,S,11,20.58703511,2045
res.cooking.other,Evening,3.64990000000,UK,S,11,0,2045
res.cooking.hobs,Evening,3.20290000000,UK,S,11,0,2045
res.cooking.ovens,Evening,2.70280000000,UK,S,11,0,2045
res.consumer-electronics.tv,Evening,7.50910000000,UK,S,11,0,2045
res.freezers,Evening,3.77990000000,UK,S,11,0,2045
res.computers,Evening,12.78620000000,UK,S,11,0,2045
res.refrigerators,Evening,4.58570000000,UK,S,11,0,2045
res.lighting,Evening,0.15090000000,UK,S,11,0,2045
res.other,Evening,3.40280000000,UK,S,11,0,2045
res.wet.appliances,Evening,11.49830000000,UK,S,11,0,2045
res.space-heat.existing-average,Evening,2.42510000000,UK,S,11,0,2045
res.space-heat.new-average,Evening,2.38200000000,UK,S,11,0,2045
res.hot-water.existing-average,Evening,2.38200000000,UK,S,11,0,2045
elc,Night,57.16670000000,UK,A,12,43.34267522,2045
nga,Night,11.08330000000,UK,A,12,12.552,2045
oil,Night,19.79440000000,UK,A,12,19.7944343,2045
hco,Night,16.74800000000,UK,A,12,19.7944343,2045
wood,Night,12.69270000000,UK,A,12,10.019,2045
hydrogen,Night,105.01680000000,UK,A,12,105.016835,2045
biomass,Night,12.69270000000,UK,A,12,10.019,2045
kerosene,Night,16.67410000000,UK,A,12,18.21616657,2045
pellets,Night,16.66670000000,UK,A,12,20.58703511,2045
res.cooking.other,Night,6.38730000000,UK,A,12,0,2045
res.cooking.hobs,Night,5.60500000000,UK,A,12,0,2045
res.cooking.ovens,Night,4.72990000000,UK,A,12,0,2045
res.consumer-electronics.tv,Night,13.14100000000,UK,A,12,0,2045
res.freezers,Night,6.61490000000,UK,A,12,0,2045
res.computers,Night,22.37590000000,UK,A,12,0,2045
res.refrigerators,Night,8.02500000000,UK,A,12,0,2045
res.lighting,Night,0.26410000000,UK,A,12,0,2045
res.other,Night,5.95490000000,UK,A,12,0,2045
res.wet.appliances,Night,20.12210000000,UK,A,12,0,2045
res.space-heat.existing-average,Night,4.24390000000,UK,A,12,0,2045
res.space-heat.new-average,Night,4.16840000000,UK,A,12,0,2045
res.hot-water.existing-average,Night,4.16840000000,UK,A,12,0,2045
elc,Day,57.16670000000,UK,A,13,43.34267522,2045
nga,Day,11.08330000000,UK,A,13,12.552,2045
oil,Day,19.79440000000,UK,A,13,19.7944343,2045
hco,Day,16.74800000000,UK,A,13,19.7944343,2045
wood,Day,12.69270000000,UK,A,13,10.019,2045
hydrogen,Day,105.01680000000,UK,A,13,105.016835,2045
biomass,Day,12.69270000000,UK,A,13,10.019,2045
kerosene,Day,16.67410000000,UK,A,13,18.21616657,2045
pellets,Day,16.66670000000,UK,A,13,20.58703511,2045
res.cooking.other,Day,9.12470000000,UK,A,13,0,2045
res.cooking.hobs,Day,8.00720000000,UK,A,13,0,2045
res.cooking.ovens,Day,6.75690000000,UK,A,13,0,2045
res.consumer-electronics.tv,Day,18.77280000000,UK,A,13,0,2045
res.freezers,Day,9.44990000000,UK,A,13,0,2045
res.computers,Day,31.96560000000,UK,A,13,0,2045
res.refrigerators,Day,11.46420000000,UK,A,13,0,2045
res.lighting,Day,0.37730000000,UK,A,13,0,2045
res.other,Day,8.50690000000,UK,A,13,0,2045
res.wet.appliances,Day,28.74580000000,UK,A,13,0,2045
res.space-heat.existing-average,Day,6.06270000000,UK,A,13,0,2045
res.space-heat.new-average,Day,5.95490000000,UK,A,13,0,2045
res.hot-water.existing-average,Day,5.95490000000,UK,A,13,0,2045
elc,Peak,57.16670000000,UK,A,14,43.34267522,2045
nga,Peak,11.08330000000,UK,A,14,12.552,2045
oil,Peak,19.79440000000,UK,A,14,19.7944343,2045
hco,Peak,16.74800000000,UK,A,14,19.7944343,2045
wood,Peak,12.69270000000,UK,A,14,10.019,2045
hydrogen,Peak,105.01680000000,UK,A,14,105.016835,2045
biomass,Peak,12.69270000000,UK,A,14,10.019,2045
kerosene,Peak,16.67410000000,UK,A,14,18.21616657,2045
pellets,Peak,16.66670000000,UK,A,14,20.58703511,2045
res.cooking.other,Peak,2.73740000000,UK,A,14,0,2045
res.cooking.hobs,Peak,2.40220000000,UK,A,14,0,2045
res.cooking.ovens,Peak,2.02710000000,UK,A,14,0,2045
res.consumer-electronics.tv,Peak,5.63180000000,UK,A,14,0,2045
res.freezers,Peak,2.83500000000,UK,A,14,0,2045
res.computers,Peak,9.58970000000,UK,A,14,0,2045
res.refrigerators,Peak,3.43930000000,UK,A,14,0,2045
res.lighting,Peak,0.11320000000,UK,A,14,0,2045
res.other,Peak,2.55210000000,UK,A,14,0,2045
res.space-heat.existing-average,Peak,1.81880000000,UK,A,14,0,2045
res.space-heat.new-average,Peak,1.78650000000,UK,A,14,0,2045
res.hot-water.existing-average,Peak,1.78650000000,UK,A,14,0,2045
elc,Evening,57.16670000000,UK,A,15,43.34267522,2045
nga,Evening,11.08330000000,UK,A,15,12.552,2045
oil,Evening,19.79440000000,UK,A,15,19.7944343,2045
hco,Evening,16.74800000000,UK,A,15,19.7944343,2045
wood,Evening,12.69270000000,UK,A,15,10.019,2045
hydrogen,Evening,105.01680000000,UK,A,15,105.016835,2045
biomass,Evening,12.69270000000,UK,A,15,10.019,2045
kerosene,Evening,16.67410000000,UK,A,15,18.21616657,2045
pellets,Evening,16.66670000000,UK,A,15,20.58703511,2045
res.cooking.other,Evening,3.64990000000,UK,A,15,0,2045
res.cooking.hobs,Evening,3.20290000000,UK,A,15,0,2045
res.cooking.ovens,Evening,2.70280000000,UK,A,15,0,2045
res.consumer-electronics.tv,Evening,7.50910000000,UK,A,15,0,2045
res.freezers,Evening,3.77990000000,UK,A,15,0,2045
res.computers,Evening,12.78620000000,UK,A,15,0,2045
res.refrigerators,Evening,4.58570000000,UK,A,15,0,2045
res.lighting,Evening,0.15090000000,UK,A,15,0,2045
